| end of epoch   1 | time:  2.66s | train_loss 0.0264 | valid rse 1.1257 | valid rae 1.1341 | valid corr  0.8052 | valid smape  0.1684 | focus_rrse 1.2314 | obj 1.1997
test rse 0.5087 | test rae 0.5433 | test corr 0.8380| test smape 0.1257 | test focus_rrse 1.2956
| end of epoch   2 | time:  2.67s | train_loss 0.0140 | valid rse 0.5176 | valid rae 0.5769 | valid corr  0.7978 | valid smape  0.1511 | focus_rrse 0.7322 | obj 0.6678
test rse 0.4406 | test rae 0.4807 | test corr 0.8964| test smape 0.1014 | test focus_rrse 0.7584
| end of epoch   3 | time:  2.59s | train_loss 0.0118 | valid rse 1.0842 | valid rae 1.2294 | valid corr  0.8588 | valid smape  0.1752 | focus_rrse 1.4211 | obj 1.3201
| end of epoch   4 | time:  2.86s | train_loss 0.0135 | valid rse 1.3968 | valid rae 1.5161 | valid corr  0.8664 | valid smape  0.2064 | focus_rrse 1.4709 | obj 1.4486
| end of epoch   5 | time:  2.89s | train_loss 0.0136 | valid rse 0.8853 | valid rae 0.9452 | valid corr  0.8692 | valid smape  0.1548 | focus_rrse 0.9278 | obj 0.9150
[eval_last_epoch] Using final epoch model (skipping checkpoint load)
final test rse 0.3969 | test rae 0.4266 | test corr 0.9289 | test smape 0.0964 | focus_rrse 0.6686
  [FINAL]                us_Trade Weighted Dollar Index  RSE=0.6535
  [FINAL]                                         jp_fx  RSE=0.3586
  [FINAL]                                         kr_fx  RSE=0.3974

============================================
CONFIG 5: TRIPLE050-like seed=1, 60ep (shorter, focus on good epoch range)
============================================
Namespace(data='/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/B-MTGNN/data/sm_data.csv', log_interval=2000, save='/Users/samrobert/Documents/GitHub/Exchangeprediction/Cyber-trend-forecasting-main 3/AXIS/model/Bayesian/model.pt', optim='adam', L1Loss=True, loss_mode='l1', normalize=2, device='cuda:1', gcn_true=False, buildA_true=False, use_graph=0, gcn_depth=1, num_nodes=33, dropout=0.02, subgraph_size=40, node_dim=30, dilation_exponential=2, conv_channels=16, residual_channels=128, skip_channels=256, end_channels=1024, in_dim=1, seq_in_len=24, seq_out_len=1, horizon=1, layers=2, batch_size=4, lr=0.00015, weight_decay=1e-05, clip=10, propalpha=0.6, tanhalpha=0.1, epochs=60, num_split=1, step_size=100, ss_prob=0.05, train_ratio=0.8666666667, valid_ratio=0.0666666667, focus_targets=1, focus_nodes='us_Trade Weighted Dollar Index,jp_fx,kr_fx', focus_weight=0.7, focus_target_gain=80.0, focus_only_loss=1, focus_rrse_mode='max', focus_gain_map='kr_fx:1.0,jp_fx:1.0,us_Trade Weighted Dollar Index:1.0', anchor_focus_to_last=0.06, anchor_boost_map='kr_fx:1.8,jp_fx:1.0,us_Trade Weighted Dollar Index:1.0', rse_targets='Us_Trade Weighted Dollar Index_Testing.txt,Jp_fx_Testing.txt,Kr_fx_Testing.txt', rse_report_mode='targets', debias_mode='none', debias_apply_to='focus', debias_skip_nodes='', bias_penalty=0.5, bias_penalty_scope='focus', plot_focus_only=0, debug_eval=0, rollout_mode='direct', seed=1, plot=0, enforce_cutoff_split=1, cutoff_year_yy=25, min_valid_months=12, lag_penalty_1step=0.0, lag_sign_penalty=0.0, lag_penalty_gain_map='kr_fx:2.0,jp_fx:1.0,us_Trade Weighted Dollar Index:1.0', grad_loss_weight=0.0, smoothness_penalty=0.0, clean_cache=0, eval_last_epoch=1, autotune_mode=1, apply_best_tuning=0, eval_best_tuning=0, target_profile='none', save_pred_dir='ensemble_runs/verify_triple050_s1_60ep', ensemble_seeds='', best_tuning_checkpoint='')
| end of epoch   1 | time:  2.28s | train_loss 0.0081 | valid rse 1.3112 | valid rae 1.3059 | valid corr  0.7770 | valid smape  0.1761 | focus_rrse 1.3252 | obj 1.3210
test rse 0.7958 | test rae 0.8247 | test corr 0.7667| test smape 0.1223 | test focus_rrse 1.8717
| end of epoch   2 | time:  2.25s | train_loss 0.0030 | valid rse 2.0560 | valid rae 2.0874 | valid corr  0.8629 | valid smape  0.1520 | focus_rrse 2.0802 | obj 2.0729
| end of epoch   3 | time:  2.36s | train_loss 0.0023 | valid rse 1.0811 | valid rae 1.1979 | valid corr  0.8454 | valid smape  0.1518 | focus_rrse 1.6282 | obj 1.4641
| end of epoch   4 | time:  2.53s | train_loss 0.0017 | valid rse 2.1085 | valid rae 2.1107 | valid corr  0.8685 | valid smape  0.1489 | focus_rrse 2.1334 | obj 2.1259
| end of epoch   5 | time:  2.18s | train_loss 0.0015 | valid rse 1.1761 | valid rae 1.1485 | valid corr  0.8721 | valid smape  0.1594 | focus_rrse 1.1835 | obj 1.1813
test rse 0.3926 | test rae 0.4090 | test corr 0.9211| test smape 0.0958 | test focus_rrse 0.7878
| end of epoch   6 | time:  2.23s | train_loss 0.0014 | valid rse 0.9586 | valid rae 1.0003 | valid corr  0.8700 | valid smape  0.1445 | focus_rrse 0.9651 | obj 0.9632
test rse 0.3205 | test rae 0.3546 | test corr 0.9313| test smape 0.0904 | test focus_rrse 0.4280
| end of epoch   7 | time:  2.20s | train_loss 0.0011 | valid rse 0.8524 | valid rae 0.9577 | valid corr  0.8776 | valid smape  0.1598 | focus_rrse 1.2096 | obj 1.1024
| end of epoch   8 | time:  2.20s | train_loss 0.0010 | valid rse 1.0390 | valid rae 1.0639 | valid corr  0.8848 | valid smape  0.1473 | focus_rrse 1.0476 | obj 1.0450
| end of epoch   9 | time:  2.27s | train_loss 0.0012 | valid rse 0.9955 | valid rae 0.9501 | valid corr  0.8750 | valid smape  0.1496 | focus_rrse 0.9980 | obj 0.9973
| end of epoch  10 | time:  2.19s | train_loss 0.0010 | valid rse 1.3431 | valid rae 1.3644 | valid corr  0.8793 | valid smape  0.1528 | focus_rrse 1.3561 | obj 1.3522
| end of epoch  11 | time:  2.25s | train_loss 0.0009 | valid rse 0.6677 | valid rae 0.7030 | valid corr  0.8899 | valid smape  0.1431 | focus_rrse 0.7170 | obj 0.7022
test rse 0.3066 | test rae 0.3436 | test corr 0.9425| test smape 0.0785 | test focus_rrse 0.3952
| end of epoch  12 | time:  2.29s | train_loss 0.0010 | valid rse 1.1203 | valid rae 1.1279 | valid corr  0.9018 | valid smape  0.1553 | focus_rrse 1.1296 | obj 1.1268
| end of epoch  13 | time:  2.22s | train_loss 0.0009 | valid rse 0.8956 | valid rae 0.9628 | valid corr  0.9050 | valid smape  0.1601 | focus_rrse 0.8989 | obj 0.8979
| end of epoch  14 | time:  2.36s | train_loss 0.0009 | valid rse 1.2189 | valid rae 1.2567 | valid corr  0.9042 | valid smape  0.1484 | focus_rrse 1.2312 | obj 1.2275
| end of epoch  15 | time:  2.27s | train_loss 0.0011 | valid rse 0.8189 | valid rae 0.9228 | valid corr  0.9072 | valid smape  0.1600 | focus_rrse 0.8946 | obj 0.8719
| end of epoch  16 | time:  2.34s | train_loss 0.0010 | valid rse 1.4798 | valid rae 1.4788 | valid corr  0.8960 | valid smape  0.1552 | focus_rrse 1.4957 | obj 1.4909
| end of epoch  17 | time:  2.38s | train_loss 0.0009 | valid rse 0.7593 | valid rae 0.8020 | valid corr  0.8997 | valid smape  0.1475 | focus_rrse 0.8417 | obj 0.8170
| end of epoch  18 | time:  2.30s | train_loss 0.0009 | valid rse 0.9786 | valid rae 1.0140 | valid corr  0.9069 | valid smape  0.1467 | focus_rrse 0.9853 | obj 0.9833
| end of epoch  19 | time:  2.33s | train_loss 0.0009 | valid rse 0.6728 | valid rae 0.7307 | valid corr  0.8981 | valid smape  0.1416 | focus_rrse 0.7625 | obj 0.7356
| end of epoch  20 | time:  2.33s | train_loss 0.0008 | valid rse 0.8857 | valid rae 0.9159 | valid corr  0.9066 | valid smape  0.1382 | focus_rrse 0.8911 | obj 0.8895
| end of epoch  21 | time:  2.29s | train_loss 0.0008 | valid rse 0.6714 | valid rae 0.7314 | valid corr  0.9096 | valid smape  0.1468 | focus_rrse 0.6722 | obj 0.6719
test rse 0.2550 | test rae 0.2925 | test corr 0.9533| test smape 0.0784 | test focus_rrse 0.3914
| end of epoch  22 | time:  2.39s | train_loss 0.0009 | valid rse 0.7437 | valid rae 0.8011 | valid corr  0.8986 | valid smape  0.1442 | focus_rrse 0.7599 | obj 0.7551
| end of epoch  23 | time:  2.27s | train_loss 0.0009 | valid rse 0.6097 | valid rae 0.6706 | valid corr  0.9148 | valid smape  0.1470 | focus_rrse 0.7083 | obj 0.6787
| end of epoch  24 | time:  2.56s | train_loss 0.0008 | valid rse 1.0597 | valid rae 1.1096 | valid corr  0.9059 | valid smape  0.1438 | focus_rrse 1.0688 | obj 1.0661
| end of epoch  25 | time:  2.33s | train_loss 0.0009 | valid rse 0.9944 | valid rae 1.0162 | valid corr  0.9087 | valid smape  0.1390 | focus_rrse 1.0034 | obj 1.0007
| end of epoch  26 | time:  2.32s | train_loss 0.0008 | valid rse 1.3489 | valid rae 1.3898 | valid corr  0.9163 | valid smape  0.1596 | focus_rrse 1.3613 | obj 1.3576
| end of epoch  27 | time:  2.52s | train_loss 0.0009 | valid rse 0.5718 | valid rae 0.6496 | valid corr  0.9080 | valid smape  0.1352 | focus_rrse 0.9653 | obj 0.8473
| end of epoch  28 | time:  2.31s | train_loss 0.0007 | valid rse 0.7933 | valid rae 0.8455 | valid corr  0.9142 | valid smape  0.1325 | focus_rrse 0.7969 | obj 0.7959
| end of epoch  29 | time:  2.32s | train_loss 0.0008 | valid rse 0.6532 | valid rae 0.6746 | valid corr  0.9020 | valid smape  0.1412 | focus_rrse 0.6548 | obj 0.6543
test rse 0.3091 | test rae 0.3369 | test corr 0.9426| test smape 0.0782 | test focus_rrse 0.4160
| end of epoch  30 | time:  2.24s | train_loss 0.0009 | valid rse 0.9158 | valid rae 0.9995 | valid corr  0.9164 | valid smape  0.1351 | focus_rrse 0.9228 | obj 0.9207
| end of epoch  31 | time:  2.23s | train_loss 0.0008 | valid rse 0.7660 | valid rae 0.8424 | valid corr  0.9135 | valid smape  0.1344 | focus_rrse 0.7682 | obj 0.7675
| end of epoch  32 | time:  2.23s | train_loss 0.0006 | valid rse 0.8454 | valid rae 0.9121 | valid corr  0.9088 | valid smape  0.1345 | focus_rrse 0.8516 | obj 0.8497
| end of epoch  33 | time:  2.28s | train_loss 0.0009 | valid rse 0.9617 | valid rae 0.9946 | valid corr  0.9180 | valid smape  0.1396 | focus_rrse 0.9711 | obj 0.9683
| end of epoch  34 | time:  2.30s | train_loss 0.0011 | valid rse 0.6665 | valid rae 0.6991 | valid corr  0.9069 | valid smape  0.1403 | focus_rrse 0.6689 | obj 0.6682
| end of epoch  35 | time:  2.31s | train_loss 0.0007 | valid rse 0.5483 | valid rae 0.6001 | valid corr  0.9066 | valid smape  0.1413 | focus_rrse 0.7493 | obj 0.6890
| end of epoch  36 | time:  2.20s | train_loss 0.0007 | valid rse 1.0164 | valid rae 1.0756 | valid corr  0.9137 | valid smape  0.1392 | focus_rrse 1.0258 | obj 1.0230
| end of epoch  37 | time:  2.39s | train_loss 0.0009 | valid rse 0.7293 | valid rae 0.7882 | valid corr  0.9074 | valid smape  0.1470 | focus_rrse 0.7443 | obj 0.7398
| end of epoch  38 | time:  2.29s | train_loss 0.0008 | valid rse 1.0773 | valid rae 1.1309 | valid corr  0.9126 | valid smape  0.1352 | focus_rrse 1.0880 | obj 1.0848
| end of epoch  39 | time:  2.21s | train_loss 0.0009 | valid rse 1.2183 | valid rae 1.3443 | valid corr  0.9231 | valid smape  0.1507 | focus_rrse 1.2325 | obj 1.2282
| end of epoch  40 | time:  2.22s | train_loss 0.0008 | valid rse 0.6414 | valid rae 0.7161 | valid corr  0.9165 | valid smape  0.1432 | focus_rrse 0.6908 | obj 0.6760
| end of epoch  41 | time:  2.22s | train_loss 0.0006 | valid rse 0.9832 | valid rae 1.0634 | valid corr  0.9167 | valid smape  0.1414 | focus_rrse 0.9917 | obj 0.9891
| end of epoch  42 | time:  2.26s | train_loss 0.0006 | valid rse 0.5172 | valid rae 0.5871 | valid corr  0.9170 | valid smape  0.1400 | focus_rrse 0.6845 | obj 0.6343
test rse 0.2415 | test rae 0.2583 | test corr 0.9560| test smape 0.0760 | test focus_rrse 0.3561
| end of epoch  43 | time:  2.27s | train_loss 0.0007 | valid rse 0.5181 | valid rae 0.5637 | valid corr  0.9155 | valid smape  0.1322 | focus_rrse 0.6206 | obj 0.5898
test rse 0.2062 | test rae 0.2264 | test corr 0.9540| test smape 0.0742 | test focus_rrse 0.2474
| end of epoch  44 | time:  2.26s | train_loss 0.0008 | valid rse 0.8238 | valid rae 0.8800 | valid corr  0.9222 | valid smape  0.1397 | focus_rrse 0.8282 | obj 0.8269
| end of epoch  45 | time:  2.23s | train_loss 0.0008 | valid rse 0.5783 | valid rae 0.6507 | valid corr  0.9133 | valid smape  0.1340 | focus_rrse 0.6102 | obj 0.6006
| end of epoch  46 | time:  2.27s | train_loss 0.0008 | valid rse 0.4487 | valid rae 0.5502 | valid corr  0.9075 | valid smape  0.1459 | focus_rrse 0.9651 | obj 0.8102
| end of epoch  47 | time:  2.27s | train_loss 0.0006 | valid rse 0.5740 | valid rae 0.6522 | valid corr  0.9117 | valid smape  0.1392 | focus_rrse 0.7153 | obj 0.6729
| end of epoch  48 | time:  2.25s | train_loss 0.0007 | valid rse 1.0131 | valid rae 1.0938 | valid corr  0.9245 | valid smape  0.1362 | focus_rrse 1.0228 | obj 1.0199
| end of epoch  49 | time:  2.26s | train_loss 0.0010 | valid rse 0.5236 | valid rae 0.6016 | valid corr  0.9081 | valid smape  0.1440 | focus_rrse 1.1194 | obj 0.9407
| end of epoch  50 | time:  2.23s | train_loss 0.0008 | valid rse 0.7131 | valid rae 0.7604 | valid corr  0.9174 | valid smape  0.1468 | focus_rrse 0.7140 | obj 0.7137
| end of epoch  51 | time:  2.27s | train_loss 0.0008 | valid rse 0.9009 | valid rae 0.9842 | valid corr  0.9172 | valid smape  0.1461 | focus_rrse 0.9042 | obj 0.9032
| end of epoch  52 | time:  2.38s | train_loss 0.0009 | valid rse 0.5909 | valid rae 0.6841 | valid corr  0.9129 | valid smape  0.1535 | focus_rrse 0.9555 | obj 0.8461
| end of epoch  53 | time:  2.32s | train_loss 0.0011 | valid rse 0.4029 | valid rae 0.4039 | valid corr  0.9123 | valid smape  0.1430 | focus_rrse 0.5531 | obj 0.5080
test rse 0.1426 | test rae 0.1667 | test corr 0.9497| test smape 0.0780 | test focus_rrse 0.2518
| end of epoch  54 | time:  2.64s | train_loss 0.0009 | valid rse 0.8128 | valid rae 0.8898 | valid corr  0.9097 | valid smape  0.1343 | focus_rrse 0.8179 | obj 0.8164
| end of epoch  55 | time:  2.35s | train_loss 0.0006 | valid rse 1.0927 | valid rae 1.2103 | valid corr  0.9253 | valid smape  0.1433 | focus_rrse 1.1091 | obj 1.1042
| end of epoch  56 | time:  2.23s | train_loss 0.0006 | valid rse 0.8278 | valid rae 0.9130 | valid corr  0.9128 | valid smape  0.1412 | focus_rrse 0.8329 | obj 0.8314
| end of epoch  57 | time:  2.28s | train_loss 0.0009 | valid rse 0.7577 | valid rae 0.8415 | valid corr  0.9129 | valid smape  0.1355 | focus_rrse 0.7622 | obj 0.7609
| end of epoch  58 | time:  2.22s | train_loss 0.0008 | valid rse 0.8592 | valid rae 0.9628 | valid corr  0.9200 | valid smape  0.1453 | focus_rrse 0.8839 | obj 0.8765
| end of epoch  59 | time:  2.26s | train_loss 0.0009 | valid rse 0.6689 | valid rae 0.7389 | valid corr  0.9191 | valid smape  0.1447 | focus_rrse 0.7538 | obj 0.7283
| end of epoch  60 | time:  2.28s | train_loss 0.0009 | valid rse 0.4384 | valid rae 0.4816 | valid corr  0.9084 | valid smape  0.1488 | focus_rrse 0.7968 | obj 0.6893
[eval_last_epoch] Using final epoch model (skipping checkpoint load)
final test rse 0.2257 | test rae 0.2477 | test corr 0.9473 | test smape 0.0775 | focus_rrse 0.3993
  [FINAL]                us_Trade Weighted Dollar Index  RSE=0.4081
  [FINAL]                                         jp_fx  RSE=0.2465
  [FINAL]                                         kr_fx  RSE=0.2277

DONE!
